"IndID","weeks_date","status","sex","birth_date","birth_year","last_date","death_year","death_month","season","hs_8km_natal","hs_8km_final","nterr_buffer50_first","area_buffer50_first","nterr_dens_buffer50_first","nterr_buffer50_last","area_buffer50_last","nterr_dens_buffer50_last"
470,47,1,"m",2019-05-01,2019,2020-03-30,2019,3,"Winter",0.257432159423828,0.257432159423828,47,7724.68562228835,47.7866873613231,47,7724.68562228835,47.7866873613231
471,49,1,"f",2019-05-01,2019,2020-04-13,2019,4,"Winter",0.223627746582031,0.223627746582031,19,7850.39343644163,19.0086843740605,19,7850.39343644163,19.0086843740605
472,17,1,"f",2020-05-01,2020,2020-09-02,2020,9,"Summer",0.215254287719727,0.207390090942383,38,6777.16384444308,44.0377876264191,39,6784.33553793941,45.1488995513388
473,20,1,"m",2020-05-01,2020,2020-09-21,2020,9,"Summer",0.246956420898438,0.246956420898438,20,6914.13360407717,22.7186284897448,20,6914.13360407717,22.7186284897448
474,20,1,"m",2020-05-01,2020,2020-09-24,2020,9,"Summer",0.235961074829102,0.235961074829102,31,7850.39343644186,31.0141692418873,31,7850.39343644186,31.0141692418873
475,21,1,"m",2020-05-01,2020,2020-09-25,2020,9,"Summer",0.269490539550781,0.269490539550781,37,7850.3934364416,37.0169116758022,37,7850.3934364416,37.0169116758022
476,126,1,"f",2018-05-01,2018,2020-10-03,2020,10,"Summer",0.362009338378906,0.381878662109375,30,5258.15761440533,44.810267454465,32,4891.59169432192,51.3794748198057
477,27,1,"f",2020-05-01,2020,2020-11-08,2020,11,"Winter",0.324614105224609,0.324240692138672,23,7850.39343644157,23.0105126633366,23,7850.3934364417,23.0105126633362
478,30,1,"m",2020-05-01,2020,2020-11-30,2020,11,"Winter",0.325630493164063,0.34252734375,17,7806.54210605157,17.1033071959049,18,7842.22619414776,18.0269818686228
479,46,1,"f",2020-05-01,2020,2021-03-23,2020,3,"Winter",0.515654357910156,0.3137197265625,8,7548.0033680846,8.32430114399117,14,7850.39343644172,14.0063990124655
480,53,0,"m",2020-05-01,2020,2021-05-11,2021,5,"Summer",0.451547515869141,0.403614593505859,12,7850.39343644163,12.0054848678277,12,7850.39343644162,12.0054848678277
481,45,0,"m",2020-05-01,2020,2021-03-13,2020,3,"Winter",0.362009338378906,0.301482788085937,34,5258.15761440533,50.784969781727,39,5975.24879436308,51.2623481074071
482,41,0,"m",2020-05-01,2020,2021-02-16,2020,2,"Winter",0.362009338378906,0.365942657470703,34,5258.15761440533,50.784969781727,36,5615.10725701283,50.354040605361
483,41,0,"f",2020-05-01,2020,2021-02-16,2020,2,"Winter",0.362009338378906,0.355803253173828,34,5258.15761440533,50.784969781727,32,5126.94538522596,49.020887371147
484,87,0,"f",2020-05-01,2020,2022-01-05,2021,1,"Winter",0.327956512451172,0.327956512451172,21,7850.39343644173,21.0095985186982,21,7850.39343644173,21.0095985186982
485,93,0,"m",2019-05-01,2019,2021-02-10,2020,2,"Winter",0.341583190917969,0.305386169433594,43,7843.44083685199,43.0577876834536,41,7730.50622556456,41.6548719575525
486,40,0,"m",2020-05-01,2020,2021-02-06,2020,2,"Winter",0.317767425537109,0.317767425537109,37,5854.99354243701,49.632389574951,37,5854.99354243701,49.632389574951
487,51,0,"m",2019-05-01,2019,2020-04-23,2019,4,"Winter",0.338895812988281,0.377937469482422,33,7850.39343644142,33.015083386527,33,7850.39343644166,33.015083386526
488,50,0,"f",2019-05-01,2019,2020-04-21,2019,4,"Winter",0.338895812988281,0.346578826904297,33,7850.39343644142,33.015083386527,33,7850.3934364415,33.0150833865267
489,43,1,"m",2020-05-01,2020,2021-02-26,2020,2,"Winter",0.243411727905273,0.243411727905273,43,7850.39343644157,43.0196541097162,43,7850.39343644157,43.0196541097162
490,52,0,"f",2020-05-01,2020,2021-05-01,2021,5,"Summer",0.325630493164063,0.321302337646484,17,7806.54210605157,17.1033071959049,17,7850.39343644151,17.0077702294228
491,23,1,"m",2020-05-01,2020,2020-10-10,2020,10,"Summer",0.31156591796875,0.339867126464844,40,6243.56224596816,50.3173113332618,40,5662.52883695699,55.4803824235898
492,24,1,"m",2020-05-01,2020,2020-10-21,2020,10,"Summer",0.311334320068359,0.314926971435547,31,7704.89677024501,31.5998303304285,31,7778.66401267578,31.3001603175629
493,134,1,"f",2018-05-01,2018,2020-11-29,2020,11,"Winter",0.373185241699219,0.266552581787109,23,7850.39343644166,23.0105126633363,22,7850.39343644153,22.0100555910177
494,87,1,"f",2019-05-01,2019,2021-01-05,2020,1,"Winter",0.224861755371094,0.224861755371094,36,7841.3134093705,36.0581606756336,36,7841.3134093705,36.0581606756336
495,39,1,"m",2020-05-01,2020,2021-02-01,2020,2,"Winter",0.347244964599609,0.3346015625,30,7850.39343644164,30.0137121695692,30,7850.39343644169,30.013712169569
496,45,0,"m",2020-05-01,2020,2021-03-14,2020,3,"Winter",0.268664581298828,0.292678009033203,41,6631.040382371,48.5614969031171,39,6388.69752389525,47.9448717957534
497,32,0,"m",2020-05-01,2020,2020-12-11,2020,12,"Winter",0.268664581298828,0.282204132080078,41,6631.040382371,48.5614969031171,40,6438.77648272313,48.7917644294608
498,27,0,"m",2020-05-01,2020,2020-11-11,2020,11,"Winter",0.451547515869141,0.494569183349609,12,7850.39343644163,12.0054848678277,12,7850.39343644156,12.0054848678278
499,39,0,"m",2020-05-01,2020,2021-02-03,2020,2,"Winter",0.451547515869141,0.401298461914062,12,7850.39343644163,12.0054848678277,12,7850.39343644157,12.0054848678278
500,39,0,"m",2020-05-01,2020,2021-02-03,2020,2,"Winter",0.451547515869141,0.395612854003906,12,7850.39343644163,12.0054848678277,12,7850.3934364416,12.0054848678277
501,67,0,"m",2020-05-01,2020,2021-08-19,2021,8,"Summer",0.522122009277344,0.317684967041016,13,7850.39343644163,13.0059419401467,17,7850.39343644166,17.0077702294225
502,39,1,"m",2020-05-01,2020,2021-02-04,2020,2,"Winter",0.451547515869141,0.427212738037109,12,7850.39343644163,12.0054848678277,13,7850.39343644167,13.0059419401466
503,60,0,"f",2020-05-01,2020,2021-06-26,2021,6,"Summer",0.315281097412109,0.315281097412109,30,7850.39343644151,30.0137121695697,30,7850.39343644151,30.0137121695697
504,69,0,"f",2020-05-01,2020,2021-08-30,2021,8,"Summer",0.261809265136719,0.261809265136719,37,7850.39343644175,37.0169116758015,37,7850.39343644175,37.0169116758015
505,55,0,"m",2018-05-01,2018,2019-05-24,2019,5,"Summer",0.395443756103516,0.366413177490234,19,6717.54133073319,22.2143257031852,2,5159.98805554262,3.04418597463151
506,101,0,"m",2020-05-01,2020,2022-04-12,2021,4,"Winter",0.31156591796875,0.495100067138672,40,6243.56224596816,50.3173113332618,44,6496.69252128379,53.192480752743
507,382,0,"m",2014-05-01,2014,2021-08-29,2021,8,"Summer",0.618712768554687,0.389908172607422,1,4581.11515059404,1.71442571858427,6,5968.82227634755,7.89500635503643
508,142,0,"m",2014-05-01,2014,2017-01-20,2016,1,"Winter",0.618712768554687,0.494181091308594,1,4581.11515059404,1.71442571858427,9,7850.39343644163,9.00411365087077
509,151,0,"f",2014-05-01,2014,2017-03-26,2016,3,"Winter",0.465963134765625,0.371254486083984,2,7850.39343644166,2.00091414463794,7,7850.39343644145,7.00319950623298
510,70,0,"f",2014-05-01,2014,2015-09-04,2015,9,"Summer",0.618712768554687,0.416120666503906,1,4581.11515059404,1.71442571858427,6,7850.3934364416,6.00274243391387
511,85,1,"m",2015-05-01,2015,2016-12-18,2016,12,"Winter",0.465963134765625,0.386106231689453,4,7850.39343644166,4.00182828927588,7,7850.39343644143,7.00319950623299
512,44,1,"m",2016-05-01,2016,2017-03-06,2016,3,"Winter",0.465963134765625,0.247054718017578,6,7850.39343644166,6.00274243391383,0,7342.09931037859,0
513,113,0,"f",2016-05-01,2016,2018-07-01,2018,7,"Summer",0.465963134765625,0.46441357421875,6,7850.39343644166,6.00274243391383,9,7850.39343644165,9.00411365087075
514,44,1,"f",2016-05-01,2016,2017-03-07,2016,3,"Winter",0.465963134765625,0.382150543212891,6,7850.39343644166,6.00274243391383,6,7850.39343644145,6.00274243391399
515,99,1,"m",2015-05-01,2015,2017-03-29,2016,3,"Winter",0.618712768554687,0.292421722412109,1,4581.11515059404,1.71442571858427,4,7850.39343644162,4.0018282892759
516,181,0,"m",2016-05-01,2016,2019-10-25,2019,10,"Summer",0.374128845214844,0.413177612304688,6,7850.39343644159,6.00274243391388,16,7850.39343644157,16.0073131571037
517,47,0,"m",2016-05-01,2016,2017-03-26,2016,3,"Winter",0.374128845214844,0.371254486083984,6,7850.39343644159,6.00274243391388,7,7850.39343644145,7.00319950623298
518,99,0,"f",2017-05-01,2017,2019-03-29,2018,3,"Winter",0.618712768554687,0.650767028808594,2,4581.11515059404,3.42885143716855,3,4415.39952665973,5.33631096340407
519,74,1,"m",2017-05-01,2017,2018-10-03,2018,10,"Summer",0.374128845214844,0.472831878662109,8,7850.39343644159,8.00365657855183,10,7850.39343644157,10.0045707231898
520,175,0,"f",2016-05-01,2016,2019-09-12,2019,9,"Summer",0.374128845214844,0.392370178222656,6,7850.39343644159,6.00274243391388,11,7850.39343644152,11.0050277955089
521,26,0,"m",2018-05-01,2018,2018-10-31,2018,10,"Summer",0.374128845214844,0.472110717773437,10,7850.39343644159,10.0045707231898,10,7850.39343644164,10.0045707231897
522,135,1,"m",2016-05-01,2016,2018-12-07,2018,12,"Winter",0.374128845214844,0.374221862792969,6,7850.39343644159,6.00274243391388,22,7850.39343644164,22.0100555910174
523,138,0,"m",2019-05-01,2019,2021-12-22,2021,12,"Winter",0.556211547851562,0.209099243164063,14,7850.39343644154,14.0063990124658,14,7847.47521587459,14.0116075362958
524,26,0,"m",2019-05-01,2019,2019-11-03,2019,11,"Winter",0.425971282958984,0.427867462158203,8,7620.54988550114,8.24505501779337,8,7665.20509335218,8.19702177653252
525,46,1,"m",2018-05-01,2018,2019-03-24,2018,3,"Winter",0.425971282958984,0.353114318847656,6,7620.54988550114,6.18379126334503,6,7799.57815586613,6.04185109272924
526,75,1,"m",2018-05-01,2018,2019-10-14,2019,10,"Summer",0.318036224365234,0.318036224365234,3,4063.2492665184,5.7987938608828,3,4063.2492665184,5.7987938608828
527,52,0,"m",2020-05-01,2020,2021-05-01,2021,5,"Summer",0.357471832275391,0.334188232421875,5,5972.69772866127,6.57490299256689,4,5626.42186846319,5.58364219220535
528,23,1,"f",2020-05-01,2020,2020-10-11,2020,10,"Summer",0.357471832275391,0.368716674804688,5,5972.69772866127,6.57490299256689,4,6304.76394002699,4.98288704140815
529,23,0,"m",2020-05-01,2020,2020-10-14,2020,10,"Summer",0.465963134765625,0.478201873779297,14,7850.39343644166,14.0063990124656,15,7850.39343644148,15.0068560847849
530,24,0,"m",2020-05-01,2020,2020-10-20,2020,10,"Summer",0.361111236572266,0.377828338623047,16,7850.39343644176,16.0073131571033,16,7850.39343644137,16.0073131571041
531,11,1,"m",2020-05-01,2020,2020-07-23,2020,7,"Summer",0.431781799316406,0.368323120117187,14,7850.39343644151,14.0063990124658,15,7850.39343644146,15.0068560847849
532,80,1,"f",2019-05-01,2019,2020-11-12,2020,11,"Winter",0.481666534423828,0.327539520263672,3,5446.73211053687,4.32588649923541,14,7850.39343644159,14.0063990124657
533,36,0,"m",2020-05-01,2020,2021-01-10,2020,1,"Winter",0.357471832275391,0.379546447753906,5,5972.69772866127,6.57490299256689,5,5796.5913811178,6.7746552392485
534,102,0,"f",2020-05-01,2020,2022-04-21,2021,4,"Winter",0.394196685791016,0.409921142578125,10,7850.39343644157,10.0045707231898,10,7850.3934364416,10.0045707231898
535,133,0,"m",2019-05-01,2019,2021-11-21,2021,11,"Winter",0.556211547851562,0.357298034667969,14,7850.39343644154,14.0063990124658,27,7850.3934364416,27.0123409526124
536,43,1,"m",2020-05-01,2020,2021-02-26,2020,2,"Winter",0.394196685791016,0.303450866699219,10,7850.39343644157,10.0045707231898,12,7850.39343644158,12.0054848678278
537,69,1,"m",2018-05-01,2018,2019-08-27,2019,8,"Summer",0.269399932861328,0.269399932861328,3,7294.49640069917,3.23009891397918,6,7294.49640069917,6.46019782795837
538,50,1,"m",2019-05-01,2019,2020-04-17,2019,4,"Winter",0.346119049072266,0.346119049072266,7,7625.64426464012,7.20960348134151,7,7625.64426464012,7.20960348134151
539,112,0,"f",2019-05-01,2019,2021-06-23,2021,6,"Summer",0.361111236572266,0.373774078369141,13,7850.39343644176,13.0059419401465,11,7850.39343644147,11.0050277955089
540,24,1,"f",2006-05-01,2006,2006-10-17,2006,10,"Summer",0.522211059570313,0.513690612792969,3,4955.94343934225,4.75428042920735,3,5063.67219673285,4.65313392859947
541,40,1,"f",2006-05-01,2006,2007-02-08,2006,2,"Winter",0.522211059570313,0.513678527832031,3,4955.94343934225,4.75428042920735,3,5200.76370536805,4.53047787531735
542,66,1,"f",2006-05-01,2006,2007-08-07,2007,8,"Summer",0.508743347167969,0.498256408691406,3,6425.74219747606,3.66680519974459,6,6481.98439233312,7.26997890639554
543,578,0,"m",2002-05-01,2002,2013-05-30,2013,5,"Summer",0.562771057128906,0.524253173828125,1,4036.06158759529,1.94595187994986,15,4493.37251242937,26.2185528094404
544,348,1,"f",2005-05-01,2005,2012-01-06,2011,1,"Winter",0.508743347167969,0.409710205078125,3,6425.74219747606,3.66680519974459,11,5938.34680407762,14.5484594996029
545,12,0,"f",2008-05-01,2008,2008-07-29,2008,7,"Summer",0.400483093261719,0.404144653320313,7,6571.10051289562,8.36661550526105,7,6041.45738626601,9.10010084037042
546,20,1,"f",2008-05-01,2008,2008-09-23,2008,9,"Summer",0.400483093261719,0.267278259277344,7,6571.10051289562,8.36661550526105,7,7515.34978743447,7.31541085815372
547,95,0,"m",2008-05-01,2008,2010-02-27,2009,2,"Winter",0.400483093261719,0.514126953125,7,6571.10051289562,8.36661550526105,7,6409.23812006588,8.57791057344211
548,95,0,"m",2008-05-01,2008,2010-02-27,2009,2,"Winter",0.400483093261719,0.432146331787109,7,6571.10051289562,8.36661550526105,7,6700.12489481523,8.20549949454898
549,45,0,"m",2008-05-01,2008,2009-03-13,2008,3,"Winter",0.522211059570313,0.519232727050781,7,4955.94343934225,11.0933210014838,7,4999.95711985936,10.9956685867274
550,21,0,"f",2008-05-01,2008,2008-09-28,2008,9,"Summer",0.522211059570313,0.513882019042969,7,4955.94343934225,11.0933210014838,7,5030.55541498981,10.9287875597197
551,360,1,"m",2008-05-01,2008,2015-03-30,2014,3,"Winter",0.522211059570313,0.0537984924316406,7,4955.94343934225,11.0933210014838,7,6864.04495430701,8.00954419788935
552,662,1,"m",2005-05-01,2005,2018-01-13,2017,1,"Winter",0.522211059570313,0.426050201416016,3,4955.94343934225,4.75428042920735,34,6292.08735254642,42.4398709987812
553,143,0,"m",2008-05-01,2008,2011-02-02,2010,2,"Winter",0.408742980957031,0.394652252197266,7,5529.38234958331,9.94285943021547,10,5645.0770122382,13.9129751763306
554,37,0,"f",2008-05-01,2008,2009-01-20,2008,1,"Winter",0.408742980957031,0.401077941894531,7,5529.38234958331,9.94285943021547,7,6599.86470883939,8.33015127782664
555,32,0,"m",2008-05-01,2008,2008-12-15,2008,12,"Winter",0.400483093261719,0.382735168457031,7,6571.10051289562,8.36661550526105,7,6657.08721690679,8.25854756689921
556,35,1,"f",2008-05-01,2008,2009-01-07,2008,1,"Winter",0.522211059570313,0.513613403320312,7,4955.94343934225,11.0933210014838,7,5131.85808106548,10.7130537457121
557,38,1,"m",2007-05-01,2007,2008-01-25,2007,1,"Winter",0.522211059570313,0.513468994140625,6,4955.94343934225,9.50856085841471,6,5134.18063456202,9.17846354813087
558,37,1,"f",2008-05-01,2008,2009-01-21,2008,1,"Winter",0.522211059570313,0.532154907226562,7,4955.94343934225,11.0933210014838,7,4764.9255989033,11.5380335530265
559,19,1,"f",2009-05-01,2009,2009-09-15,2009,9,"Summer",0.522211059570313,0.512518615722656,7,4955.94343934225,11.0933210014838,7,5186.54119369437,10.6001031100769
560,348,1,"f",2009-05-01,2009,2016-01-01,2015,1,"Winter",0.400483093261719,0.489405181884766,7,6571.10051289562,8.36661550526105,29,5921.87826808085,38.4616935834234
561,33,0,"m",2006-05-01,2006,2006-12-22,2006,12,"Winter",0.522211059570313,0.523760375976563,3,4955.94343934225,4.75428042920735,3,5336.87155774579,4.41493572535511
562,22,1,"m",2009-05-01,2009,2009-10-02,2009,10,"Summer",0.522211059570313,0.513224670410156,7,4955.94343934225,11.0933210014838,7,5196.43171511168,10.5799276218604
563,41,0,"m",2009-05-01,2009,2010-02-18,2009,2,"Winter",0.280007720947266,0.273083068847656,7,7345.36614639313,7.48470128542438,7,7219.22613317332,7.61547988989992
564,41,0,"m",2009-05-01,2009,2010-02-18,2009,2,"Winter",0.280007720947266,0.271194305419922,7,7345.36614639313,7.48470128542438,7,7176.51879416588,7.66079947878286
565,341,0,"f",2009-05-01,2009,2015-11-16,2015,11,"Winter",0.280007720947266,0.279524658203125,7,7345.36614639313,7.48470128542438,31,7204.37841411097,33.7952029527385
566,258,0,"m",2009-05-01,2009,2014-04-16,2013,4,"Winter",0.522211059570313,0.284693939208984,7,4955.94343934225,11.0933210014838,21,7215.31046721653,22.8588381695917
567,196,0,"m",2009-05-01,2009,2013-02-03,2012,2,"Winter",0.280007720947266,0.348037261962891,7,7345.36614639313,7.48470128542438,16,6832.17799566173,18.3929204162106
568,570,0,"f",2009-05-01,2009,2020-04-08,2019,4,"Winter",0.522211059570313,0.510841766357422,7,4955.94343934225,11.0933210014838,35,5006.51402630692,54.9063391702671
569,52,1,"f",2010-05-01,2010,2011-05-02,2011,5,"Summer",0.522211059570313,0.444494415283203,9,4955.94343934225,14.2628412876221,10,4554.09966636307,17.245959046493
570,42,1,"f",2010-05-01,2010,2011-02-21,2010,2,"Winter",0.400483093261719,0.486081756591797,10,6571.10051289562,11.9523078646586,10,6287.18694204263,12.4920440673629
571,11,0,"m",2011-05-01,2011,2011-07-17,2011,7,"Summer",0.368324401855469,0.373436309814453,13,6144.74491500886,16.6161106203578,13,6426.32039179677,15.8880595763637
572,24,1,"f",2011-05-01,2011,2011-10-19,2011,10,"Summer",0.368324401855469,0.393767822265625,13,6144.74491500886,16.6161106203578,13,6424.25553148472,15.8931662573627
573,39,0,"m",2011-05-01,2011,2012-02-02,2011,2,"Winter",0.400483093261719,0.443703430175781,12,6571.10051289562,14.3427694375904,12,6320.85471254055,14.9106068552258
574,140,0,"m",2011-05-01,2011,2014-01-05,2013,1,"Winter",0.522211059570313,0.3084755859375,10,4955.94343934225,15.8476014306912,14,4623.71750698574,23.780808993957
575,157,0,"f",2011-05-01,2011,2014-05-06,2014,5,"Summer",0.368324401855469,0.487980407714844,13,6144.74491500886,16.6161106203578,17,6505.63641780227,20.5233860613857
576,30,1,"f",2011-05-01,2011,2011-12-02,2011,12,"Winter",0.400483093261719,0.396326049804687,12,6571.10051289562,14.3427694375904,12,6698.32876840175,14.0703424490437
577,111,0,"m",2011-05-01,2011,2013-06-20,2013,6,"Summer",0.366459228515625,0.363024658203125,10,4116.99043152829,19.0769975412816,14,4143.84311733183,26.5347262824086
578,66,0,"f",2011-05-01,2011,2012-08-09,2012,8,"Summer",0.366459228515625,0.362515594482422,10,4116.99043152829,19.0769975412816,12,4074.63289348409,23.1303732315147
579,42,0,"m",2011-05-01,2011,2012-02-20,2011,2,"Winter",0.368324401855469,0.352371978759766,13,6144.74491500886,16.6161106203578,13,6379.75070275941,16.0040362074817
580,50,1,"m",2011-05-01,2011,2012-04-16,2011,4,"Winter",0.280007720947266,0.286116912841797,13,7345.36614639313,13.9001595300738,13,7597.17161845172,13.4394438311341
581,45,1,"f",2011-05-01,2011,2012-03-11,2011,3,"Winter",0.366459228515625,0.45551318359375,10,4116.99043152829,19.0769975412816,10,4166.52778521385,18.8501842273719
582,143,0,"m",2011-05-01,2011,2014-01-29,2013,1,"Winter",0.392434112548828,0.355633575439453,8,7799.78600162435,8.05558678901072,18,7618.85557072155,18.5554993265415
583,541,0,"f",2011-05-01,2011,2021-09-14,2021,9,"Summer",0.400483093261719,0.283861663818359,12,6571.10051289562,14.3427694375904,44,7448.45727985646,46.3955392252094
584,39,0,"f",2011-05-01,2011,2012-02-02,2011,2,"Winter",0.400483093261719,0.413507141113281,12,6571.10051289562,14.3427694375904,12,6546.22936467449,14.3972620507745
585,50,0,"m",2011-05-01,2011,2012-04-17,2011,4,"Winter",0.400483093261719,0.382545135498047,12,6571.10051289562,14.3427694375904,11,5831.99711728224,14.8137586895755
586,29,1,"f",2012-05-01,2012,2012-11-24,2012,11,"Winter",0.243709167480469,0.235916915893555,9,5861.76938038636,12.0587880755403,9,5822.93643619004,12.1392076799005
587,40,1,"f",2005-05-01,2005,2006-02-10,2005,2,"Winter",0.508743347167969,0.443776824951172,3,6425.74219747606,3.66680519974459,3,4347.01976168029,5.42025253936639
588,385,0,"f",2005-05-01,2005,2012-09-20,2012,9,"Summer",0.508743347167969,0.312563568115234,3,6425.74219747606,3.66680519974459,15,5387.78912008526,21.8660608059866
589,149,0,"f",2011-05-01,2011,2014-03-11,2013,3,"Winter",0.392434112548828,0.38387451171875,8,7799.78600162435,8.05558678901072,14,7795.22124038496,14.1055320285191
590,30,1,"f",2012-05-01,2012,2012-11-29,2012,11,"Winter",0.400483093261719,0.325930236816406,15,6571.10051289562,17.928461796988,17,6971.1664476161,19.1528474869833
591,39,1,"m",2012-05-01,2012,2013-01-29,2012,1,"Winter",0.400483093261719,0.256028198242187,15,6571.10051289562,17.928461796988,11,7836.39115157773,11.0246918897515
592,520,0,"f",2012-05-01,2012,2022-04-25,2021,4,"Winter",0.400483093261719,0.209304473876953,15,6571.10051289562,17.928461796988,22,7850.39343644168,22.0100555910173
593,38,1,"f",2008-05-01,2008,2009-01-22,2008,1,"Winter",0.522211059570313,0.465955688476562,7,4955.94343934225,11.0933210014838,7,4972.43696255771,11.0565245676925
594,31,0,"f",2012-05-01,2012,2012-12-08,2012,12,"Winter",0.522211059570313,0.506774139404297,13,4955.94343934225,20.6018818598985,15,5318.89164929018,22.149299567954
595,38,0,"f",2012-05-01,2012,2013-01-23,2012,1,"Winter",0.522211059570313,0.517787353515625,13,4955.94343934225,20.6018818598985,14,5249.85875517096,20.9445145104789
596,37,1,"f",2012-05-01,2012,2013-01-16,2012,1,"Winter",0.366459228515625,0.364448150634766,12,4116.99043152829,22.8923970495379,12,4190.14224286185,22.4927398988066
597,41,0,"m",2012-05-01,2012,2013-02-18,2012,2,"Winter",0.400483093261719,0.503275817871094,15,6571.10051289562,17.928461796988,17,6428.40686473347,20.7699497849227
598,144,1,"f",2011-05-01,2011,2014-02-07,2013,2,"Winter",0.368324401855469,0.36728369140625,13,6144.74491500886,16.6161106203578,13,4813.54640108923,21.2113383219001
599,33,1,"f",2012-05-01,2012,2012-12-22,2012,12,"Winter",0.366459228515625,0.376440063476563,12,4116.99043152829,22.8923970495379,12,4308.50583143366,21.87481769668
600,27,0,"m",2012-05-01,2012,2012-11-10,2012,11,"Winter",0.400483093261719,0.50715185546875,15,6571.10051289562,17.928461796988,17,6389.2063662512,20.8973822606244
601,197,1,"f",2012-05-01,2012,2016-02-13,2015,2,"Winter",0.400483093261719,0.383700714111328,15,6571.10051289562,17.928461796988,30,6868.56209026891,34.304042960178
602,352,0,"f",2012-05-01,2012,2019-01-30,2018,1,"Winter",0.408742980957031,0.211310531616211,14,5529.38234958331,19.8857188604309,28,7683.93321965289,28.6196508304922
603,503,0,"f",2012-05-01,2012,2021-12-26,2021,12,"Winter",0.408742980957031,0.261147369384766,14,5529.38234958331,19.8857188604309,42,7850.39343644143,42.019197037398
604,188,0,"f",2012-05-01,2012,2015-12-10,2015,12,"Winter",0.408742980957031,0.186926651000977,14,5529.38234958331,19.8857188604309,20,5123.76994924691,30.6570424190448
605,41,0,"m",2012-05-01,2012,2013-02-18,2012,2,"Winter",0.400483093261719,0.469399139404297,15,6571.10051289562,17.928461796988,17,6661.58052199798,20.042944363828
606,32,1,"m",2013-05-01,2013,2013-12-13,2013,12,"Winter",0.522211059570313,0.356674713134766,16,4955.94343934225,25.3561622891059,18,6732.17601366585,20.9994018463816
607,35,1,"m",2013-05-01,2013,2014-01-02,2013,1,"Winter",0.522211059570313,0.298551025390625,16,4955.94343934225,25.3561622891059,14,4625.55650127371,23.771354397112
608,47,1,"m",2012-05-01,2012,2013-04-01,2012,4,"Winter",0.400483093261719,0.113205345153809,15,6571.10051289562,17.928461796988,0,7850.39343644165,0
609,18,1,"f",2013-05-01,2013,2013-09-05,2013,9,"Summer",0.368324401855469,0.366247924804687,21,6144.74491500886,26.8414094636549,21,6262.27425716637,26.3376542674922
610,27,1,"f",2013-05-01,2013,2013-11-07,2013,11,"Winter",0.522211059570313,0.489927490234375,16,4955.94343934225,25.3561622891059,17,5099.40268696698,26.1830053388037
611,38,0,"m",2013-05-01,2013,2014-01-25,2013,1,"Winter",0.400483093261719,0.482492218017578,18,6571.10051289562,21.5141541563856,20,6332.4254555694,24.8056031265772
612,233,0,"f",2012-05-01,2012,2016-10-22,2016,10,"Summer",0.408742980957031,0.358222045898437,14,5529.38234958331,19.8857188604309,22,4824.71894519346,35.8129868102628
613,61,0,"f",2013-05-01,2013,2014-07-04,2014,7,"Summer",0.400483093261719,0.496607574462891,18,6571.10051289562,21.5141541563856,22,6214.04124972642,27.8059943607625
614,297,0,"m",2013-05-01,2013,2019-01-11,2018,1,"Winter",0.400483093261719,0.367596038818359,18,6571.10051289562,21.5141541563856,26,4256.81458569899,47.970969459034
615,38,0,"f",2013-05-01,2013,2014-01-26,2013,1,"Winter",0.400483093261719,0.489307678222656,18,6571.10051289562,21.5141541563856,21,6515.84919219028,25.312681347989
616,47,0,"m",2013-05-01,2013,2014-03-29,2013,3,"Winter",0.565866455078125,0.544404846191406,14,3734.87512180193,29.4402729113453,15,3927.63542368525,29.9950763757696
617,38,0,"m",2013-05-01,2013,2014-01-25,2013,1,"Winter",0.400483093261719,0.487638854980469,18,6571.10051289562,21.5141541563856,21,6520.54282874095,25.2944606983451
618,382,0,"f",2012-05-01,2012,2019-09-01,2019,9,"Summer",0.522211059570313,0.516091430664062,13,4955.94343934225,20.6018818598985,41,6054.4918439183,53.1858420647497
619,62,0,"m",2013-05-01,2013,2014-07-15,2014,7,"Summer",0.565866455078125,0.548212036132813,14,3734.87512180193,29.4402729113453,15,3840.41065840255,30.6763351601105
620,41,1,"f",2013-05-01,2013,2014-02-12,2013,2,"Winter",0.408742980957031,0.254247604370117,17,5529.38234958331,24.1469443305233,18,7850.39343644156,18.0082273017417
621,41,1,"m",2013-05-01,2013,2014-02-14,2013,2,"Winter",0.408742980957031,0.361303619384766,17,5529.38234958331,24.1469443305233,7,7850.39343644164,7.00319950623281
622,102,1,"m",2012-05-01,2012,2014-04-20,2013,4,"Winter",0.522211059570313,0.325023162841797,13,4955.94343934225,20.6018818598985,18,5805.00335350478,24.3534173543909
623,83,0,"m",2013-05-01,2013,2014-12-06,2014,12,"Winter",0.565866455078125,0.457509521484375,14,3734.87512180193,29.4402729113453,17,4680.90055767085,28.5239316948879
624,41,1,"f",2014-05-01,2014,2015-02-15,2014,2,"Winter",0.310371765136719,0.283160247802734,22,7114.87912830917,24.2853874017254,21,7284.45587780206,22.6418578244213
625,18,1,"m",2014-05-01,2014,2014-09-10,2014,9,"Summer",0.285291717529297,0.259336853027344,21,7523.49342353458,21.9224773690275,20,7130.98504420419,22.0277607800003
626,353,0,"f",2014-05-01,2014,2021-02-09,2020,2,"Winter",0.408742980957031,0.426503845214844,18,5529.38234958331,25.5673528205541,32,4941.68194075558,50.8586783407504
627,106,0,"f",2014-05-01,2014,2016-05-15,2016,5,"Summer",0.408742980957031,0.410981719970703,18,5529.38234958331,25.5673528205541,25,5592.26851767476,35.1108928744723
